# Generated by cybertek605/cybertek-threat-intel
# Updated    : 2026-04-11T05:48:02
# Format     : score<TAB>ip_address
# Score      : number of independent source lists containing this IP (max 9)
# Severity   : score=1 -> Warning | score>=2 -> Critical
# Entries    : 25234
3	54.85.125.115
3	54.86.134.21
3	54.88.94.2
3	54.89.202.86
3	54.92.204.5
3	58.212.237.127
3	59.149.239.94
3	60.191.125.35
3	64.225.112.209
3	64.225.113.138
3	64.226.98.14
3	64.227.152.126
3	64.227.62.124
3	64.227.82.243
3	65.49.20.67
3	65.49.20.68
3	66.175.211.192
3	66.240.192.138
3	66.240.219.146
3	66.240.236.109
3	66.240.236.116
3	66.240.236.119
3	68.64.170.2
3	69.164.213.106
3	71.6.134.230
3	71.6.134.231
3	71.6.134.233
3	71.6.134.234
3	71.6.135.131
3	71.6.146.186
3	71.6.158.166
3	71.6.165.200
3	71.6.199.23
3	71.6.199.65
3	71.6.199.87
3	72.167.39.245
3	74.235.122.210
3	74.249.178.151
3	74.249.192.245
3	77.89.220.210
3	8.138.154.105
3	8.138.155.88
3	8.208.10.94
3	8.209.236.84
3	8.209.74.239
3	8.209.96.179
3	8.210.123.17
3	8.211.159.4
3	8.216.16.176
3	8.216.4.184
3	8.216.4.247
3	8.216.4.78
3	8.216.43.98
3	8.216.5.202
3	8.219.222.66
3	8.221.136.6
3	8.222.181.172
3	80.82.70.133
3	80.82.77.139
3	80.82.77.33
3	80.87.206.72
3	82.200.135.250
3	85.217.149.0
3	85.217.149.10
3	85.217.149.11
3	85.217.149.12
3	85.217.149.13
3	85.217.149.15
3	85.217.149.2
3	85.217.149.20
3	85.217.149.21
3	85.217.149.22
3	85.217.149.24
3	85.217.149.25
3	85.217.149.26
3	85.217.149.28
3	85.217.149.29
3	85.217.149.30
3	85.217.149.31
3	85.217.149.32
3	85.217.149.33
3	85.217.149.34
3	85.217.149.35
3	85.217.149.39
3	85.217.149.40
3	85.217.149.42
3	85.217.149.44
3	85.217.149.46
3	85.217.149.47
3	85.217.149.50
3	85.217.149.52
3	85.217.149.55
3	85.217.149.57
3	85.217.149.58
3	85.217.149.59
3	85.217.149.60
3	85.217.149.61
3	85.217.149.62
3	85.217.149.66
3	85.217.149.67
3	85.217.149.68
3	85.217.149.69
3	85.217.149.7
3	85.217.149.70
3	85.217.149.73
3	85.217.149.74
3	85.217.149.8
3	85.217.149.9
3	86.54.31.32
3	86.54.31.38
3	88.214.25.121
3	88.214.25.124
3	88.214.25.125
3	9.234.10.190
3	91.185.251.194
3	91.196.152.145
3	91.196.152.146
3	91.196.152.153
3	91.196.152.162
3	91.196.152.163
